"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile Quarter","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL09","Region of La Araucanía","M","Male",269.22190951949,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL09","Region of La Araucanía","F","Female",189.77421003363,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL14","Region of Los Ríos","_T","Total",171.41615006179,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL14","Region of Los Ríos","M","Male",105.5981411776,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL14","Region of Los Ríos","F","Female",65.8180088841902,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL10","Region of Los Lagos","_T","Total",406.175929833419,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL10","Region of Los Lagos","M","Male",252.05944838664,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL10","Region of Los Lagos","F","Female",154.11648144678,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",56.6732526286998,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",34.48045218709,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",22.19280044161,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",78.5386166915901,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",48.9918415500201,,
"ENE_FDT","Labour force (2002-based projections)","2012-V09","2012 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",29.54677514157,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","_T","Nationwide total","_T","Total",8181.81152651047,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","_T","Nationwide total","M","Male",4834.87333807345,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","_T","Nationwide total","F","Female",3346.93818843673,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL15","Region of Arica y Parinacota","_T","Total",81.34846722022,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL15","Region of Arica y Parinacota","M","Male",47.07857256394,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL15","Region of Arica y Parinacota","F","Female",34.26989465628,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL01","Region of Tarapacá","_T","Total",155.69103735193,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL01","Region of Tarapacá","M","Male",94.298336727,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL01","Region of Tarapacá","F","Female",61.3927006249302,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL02","Region of Antofagasta","_T","Total",268.141586070689,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL02","Region of Antofagasta","M","Male",176.7443780348,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL02","Region of Antofagasta","F","Female",91.3972080358902,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL03","Region of Atacama","_T","Total",134.44767755315,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL03","Region of Atacama","M","Male",86.02216168172,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL03","Region of Atacama","F","Female",48.42551587143,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL04","Region of Coquimbo","_T","Total",342.888922184311,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL04","Region of Coquimbo","M","Male",207.56004970185,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL04","Region of Coquimbo","F","Female",135.32887248246,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL05","Region of Valparaíso","_T","Total",826.562396974666,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL05","Region of Valparaíso","M","Male",481.719152133194,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL05","Region of Valparaíso","F","Female",344.84324484147,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL13","Region Metropolitana de Santiago","_T","Total",3382.18636498109,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL13","Region Metropolitana de Santiago","M","Male",1913.8306330766,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL13","Region Metropolitana de Santiago","F","Female",1468.35573190456,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",430.70287582955,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",267.34628710263,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",163.35658872692,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL07","Region of Maule","_T","Total",447.49091696009,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL07","Region of Maule","M","Male",279.24276086551,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL07","Region of Maule","F","Female",168.24815609458,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL16","Region of Ñuble","_T","Total",220.09161031149,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL16","Region of Ñuble","M","Male",132.8473113082,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL16","Region of Ñuble","F","Female",87.2442990032901,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL08","Region of Biobío","_T","Total",708.170236374056,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL08","Region of Biobío","M","Male",432.033909362901,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL08","Region of Biobío","F","Female",276.136327011161,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL09","Region of La Araucanía","_T","Total",461.043367092891,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL09","Region of La Araucanía","M","Male",272.4750750194,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL09","Region of La Araucanía","F","Female",188.56829207349,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL14","Region of Los Ríos","_T","Total",174.88482662745,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL14","Region of Los Ríos","M","Male",106.02264745038,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL14","Region of Los Ríos","F","Female",68.86217917707,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL10","Region of Los Lagos","_T","Total",413.245165130301,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL10","Region of Los Lagos","M","Male",254.079310130381,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL10","Region of Los Lagos","F","Female",159.16585499992,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",56.1748667982699,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",34.26183893532,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",21.91302786295,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",78.7412090500299,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",49.31091397966,,
"ENE_FDT","Labour force (2002-based projections)","2012-V10","2012 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",29.43029507037,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","_T","Nationwide total","_T","Total",8195.63242832265,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","_T","Nationwide total","M","Male",4857.03621754855,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","_T","Nationwide total","F","Female",3338.59621077437,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL15","Region of Arica y Parinacota","_T","Total",82.62740641442,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL15","Region of Arica y Parinacota","M","Male",47.00504770133,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL15","Region of Arica y Parinacota","F","Female",35.62235871309,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL01","Region of Tarapacá","_T","Total",155.92957744877,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL01","Region of Tarapacá","M","Male",94.7998487014499,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL01","Region of Tarapacá","F","Female",61.12972874732,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL02","Region of Antofagasta","_T","Total",270.95203315603,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL02","Region of Antofagasta","M","Male",177.38454744548,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL02","Region of Antofagasta","F","Female",93.5674857105501,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL03","Region of Atacama","_T","Total",135.41645261635,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL03","Region of Atacama","M","Male",85.9970307495903,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL03","Region of Atacama","F","Female",49.41942186676,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL04","Region of Coquimbo","_T","Total",336.57723751166,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL04","Region of Coquimbo","M","Male",205.403308870099,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL04","Region of Coquimbo","F","Female",131.17392864156,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL05","Region of Valparaíso","_T","Total",825.89103632118,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL05","Region of Valparaíso","M","Male",482.47316628765,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL05","Region of Valparaíso","F","Female",343.417870033531,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL13","Region Metropolitana de Santiago","_T","Total",3386.8545128246,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL13","Region Metropolitana de Santiago","M","Male",1927.38947904648,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL13","Region Metropolitana de Santiago","F","Female",1459.46503377811,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",440.735711687912,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",273.33190982479,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",167.40380186312,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL07","Region of Maule","_T","Total",463.50181938316,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL07","Region of Maule","M","Male",287.73938603607,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL07","Region of Maule","F","Female",175.762433347091,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL16","Region of Ñuble","_T","Total",219.03738174074,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL16","Region of Ñuble","M","Male",130.07392747712,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL16","Region of Ñuble","F","Female",88.9634542636201,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL08","Region of Biobío","_T","Total",698.394574969318,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL08","Region of Biobío","M","Male",425.518321961179,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL08","Region of Biobío","F","Female",272.87625300814,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL09","Region of La Araucanía","_T","Total",453.443569446868,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL09","Region of La Araucanía","M","Male",273.544698621539,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL09","Region of La Araucanía","F","Female",179.89887082533,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL14","Region of Los Ríos","_T","Total",175.36251753756,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL14","Region of Los Ríos","M","Male",107.22662097998,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL14","Region of Los Ríos","F","Female",68.13589655758,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL10","Region of Los Lagos","_T","Total",416.246917631198,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL10","Region of Los Lagos","M","Male",255.69515297168,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL10","Region of Los Lagos","F","Female",160.55176465952,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",55.8143047168399,,
"ENE_FDT","Labour force (2002-based projections)","2012-V11","2012 oct-dec","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",33.77576940254,,
