"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile trimester","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL15","Region of Arica y Parinacota","_T","Total",58.587068087084,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL15","Region of Arica y Parinacota","M","Male",69.023393049123,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL15","Region of Arica y Parinacota","F","Female",48.1575623025429,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL01","Region of Tarapacá","_T","Total",59.8731113322459,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL01","Region of Tarapacá","M","Male",70.6732671218179,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL01","Region of Tarapacá","F","Female",48.9149111571731,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL02","Region of Antofagasta","_T","Total",60.1259424027971,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL02","Region of Antofagasta","M","Male",71.4254023075,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL02","Region of Antofagasta","F","Female",48.7666175264714,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL03","Region of Atacama","_T","Total",60.1450156057784,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL03","Region of Atacama","M","Male",69.6636674239206,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL03","Region of Atacama","F","Female",50.4755439964147,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL04","Region of Coquimbo","_T","Total",58.5192609530008,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL04","Region of Coquimbo","M","Male",68.0409006280662,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL04","Region of Coquimbo","F","Female",49.5437371316448,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL05","Region of Valparaíso","_T","Total",56.7809818699912,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL05","Region of Valparaíso","M","Male",67.0383616374939,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL05","Region of Valparaíso","F","Female",47.147114569295,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL13","Region Metropolitana de Santiago","_T","Total",60.7269100103369,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL13","Region Metropolitana de Santiago","M","Male",70.1511939367745,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL13","Region Metropolitana de Santiago","F","Female",51.6777348131755,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",54.7774369360945,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",67.1922006944237,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",42.4775179490934,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL07","Region of Maule","_T","Total",54.7306120033911,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL07","Region of Maule","M","Male",66.1716031914482,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL07","Region of Maule","F","Female",43.8669685053399,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL16","Region of Ñuble","_T","Total",53.4962601057626,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL16","Region of Ñuble","M","Male",65.7589617880318,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL16","Region of Ñuble","F","Female",42.2787455065986,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL08","Region of Biobío","_T","Total",52.9817216168437,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL08","Region of Biobío","M","Male",62.7064830321428,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL08","Region of Biobío","F","Female",43.9294512258313,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL09","Region of La Araucanía","_T","Total",53.5482022859024,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL09","Region of La Araucanía","M","Male",65.5838686424895,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL09","Region of La Araucanía","F","Female",42.268583645515,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL14","Region of Los Ríos","_T","Total",57.3189801026147,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL14","Region of Los Ríos","M","Male",69.5727835990557,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL14","Region of Los Ríos","F","Female",45.7159767311045,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL10","Region of Los Lagos","_T","Total",58.6846700563427,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL10","Region of Los Lagos","M","Male",70.4765402055565,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL10","Region of Los Lagos","F","Female",47.1324752726128,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",67.9104826442317,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",74.1314698161977,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",61.5647161953165,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",64.2012641375309,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",74.8286999275051,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V09","2019 aug-oct","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",53.2299629339452,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","_T","Nationwide total","_T","Total",58.4006826302416,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","_T","Nationwide total","M","Male",68.8197601959668,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","_T","Nationwide total","F","Female",48.412934324315,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL15","Region of Arica y Parinacota","_T","Total",58.6655032879655,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL15","Region of Arica y Parinacota","M","Male",68.1496391991701,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL15","Region of Arica y Parinacota","F","Female",49.1842668669965,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL01","Region of Tarapacá","_T","Total",57.943187205846,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL01","Region of Tarapacá","M","Male",68.6169171443944,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL01","Region of Tarapacá","F","Female",47.1147568473807,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL02","Region of Antofagasta","_T","Total",58.8234047332998,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL02","Region of Antofagasta","M","Male",70.7712285758621,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL02","Region of Antofagasta","F","Female",46.8144723540196,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL03","Region of Atacama","_T","Total",60.0145580992078,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL03","Region of Atacama","M","Male",70.0106229708048,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL03","Region of Atacama","F","Female",49.8634909294959,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL04","Region of Coquimbo","_T","Total",58.3038662197071,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL04","Region of Coquimbo","M","Male",69.1328251726252,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL04","Region of Coquimbo","F","Female",48.0970591857783,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL05","Region of Valparaíso","_T","Total",55.7178207333301,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL05","Region of Valparaíso","M","Male",66.8029227697986,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL05","Region of Valparaíso","F","Female",45.3057755459017,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL13","Region Metropolitana de Santiago","_T","Total",61.3712010519009,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL13","Region Metropolitana de Santiago","M","Male",70.8703830128341,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL13","Region Metropolitana de Santiago","F","Female",52.2482115140446,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",55.8045362599361,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",67.240581558652,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",44.4750079924453,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL07","Region of Maule","_T","Total",55.4706859019296,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL07","Region of Maule","M","Male",67.1955446196869,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL07","Region of Maule","F","Female",44.3397382295594,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL16","Region of Ñuble","_T","Total",53.9325512964448,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL16","Region of Ñuble","M","Male",65.5760424909791,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL16","Region of Ñuble","F","Female",43.2829738907479,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL08","Region of Biobío","_T","Total",52.5498366786058,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL08","Region of Biobío","M","Male",62.1964074191289,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL08","Region of Biobío","F","Female",43.5706210816004,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL09","Region of La Araucanía","_T","Total",54.5253635619329,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL09","Region of La Araucanía","M","Male",66.1109653200237,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL09","Region of La Araucanía","F","Female",43.6671958472905,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL14","Region of Los Ríos","_T","Total",58.3265236626095,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL14","Region of Los Ríos","M","Male",71.0636624945893,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL14","Region of Los Ríos","F","Female",46.2682763320199,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL10","Region of Los Lagos","_T","Total",58.709886779936,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL10","Region of Los Lagos","M","Male",70.3556195424878,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL10","Region of Los Lagos","F","Female",47.3003772908788,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",68.4264492757828,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",74.8641147616957,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",61.8623070612664,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",65.2335267902566,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",75.9124301723491,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V10","2019 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",54.2071523611501,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","_T","Nationwide total","_T","Total",58.5667599715335,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","_T","Nationwide total","M","Male",68.9250752205145,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","_T","Nationwide total","F","Female",48.6367769140047,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","CHL15","Region of Arica y Parinacota","_T","Total",58.2559740311543,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","CHL15","Region of Arica y Parinacota","M","Male",66.3204223311309,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","CHL15","Region of Arica y Parinacota","F","Female",50.1918538543919,,
"ENE_TO_P2017","Employment rate (2017-based projections)","2019-V11","2019 oct-dec","CHL01","Region of Tarapacá","_T","Total",57.4368733581493,,
